"id","name","rmeffect","outcome","nobs","beta","se","subject","estimation","country","edulevel","identification","yearfirst","yearlast","coefspecification","mostcontrolled","heterogeneous","hettype","appendix","modeltable","fixedeffects","controls","splitsample","effectivepair","continent","elementary"
"510","Dee",1,"Test score",20571,0.053,0.0374833296279826,"Science","OLS","USA","Grade 8","Observational/Natural Experiment","1988","1988","GxF - BxF",0,0,"gender",0,"","subject FE","no","No",20,"North America",0
"986","Eble",1,"Test score",8345,0.093,0.063,"Math","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2013","2014","GxF",1,0,"",0,"Table 5 Column 1","block FE","student + teacher ","",NA,"Asia",0
"986","Eble",1,"Test score",8294,0.007,0.054,"Math","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2013","2014","GxF",1,1,"students with high perceived ability ",0,"Table 5 Column 2","block FE","student + teacher ","",NA,"Asia",0
"986","Eble",1,"Test score",8294,-0.039,0.06,"Math","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2015","GxF",1,1,"students with high perceived ability ",0,"Table 8 Panel A Column 2","block FE","student + teacher ","",NA,"Asia",0
"986","Eble",1,"Test score",8356,-0.022,0.057,"Math","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2013","2014","GxF",1,1,"students with high perceived ability ",0,"Table 8 Panel A Column 3","block FE","student + teacher ","",NA,"Asia",0
"986","Eble",1,"Test score",8356,-0.044,0.065,"Math","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2013","2014","GxF",1,1,"students with high perceived ability ",0,"Table 8 Panel A Column 4","block FE","student + teacher ","",NA,"Asia",0
"986","Eble",1,"Test score",7977,-0.042,0.101,"Math","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2013","2014","GxF",1,1,"students with high perceived ability ",0,"Table 8 Panel A Column 5","block FE","student + teacher ","",NA,"Asia",0
"986","Eble",1,"Test score",7977,0.04,0.093,"Math","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2013","2014","GxF",1,1,"students with high perceived ability ",0,"Table 8 Panel A Column 6","block FE","student + teacher ","",NA,"Asia",0
"986","Eble",1,"Test score",5282,0.027,0.075,"Math","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2015","GxF",1,1,"students with high perceived ability ",0,"Table 8 Panel B Column 1","block FE","student + teacher ","",NA,"Asia",0
"986","Eble",1,"Test score",5282,-0.025,0.08,"Math","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2015","GxF",1,1,"students with high perceived ability ",0,"Table 8 Panel B Column 2","block FE","student + teacher ","",NA,"Asia",0
"986","Eble",1,"Test score",5331,-0.06,0.057,"Math","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2015","GxF",1,1,"students with high perceived ability ",0,"Table 8 Panel B Column 3","block FE","student + teacher ","",NA,"Asia",0
"986","Eble",1,"Test score",5331,-0.054,0.058,"Math","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2015","GxF",1,1,"students with high perceived ability ",0,"Table 8 Panel B Column 4","block FE","student + teacher ","",NA,"Asia",0
"986","Eble",1,"Test score",5107,0.047,0.106,"Math","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2015","GxF",1,1,"students with high perceived ability ",0,"Table 8 Panel B Column 5","block FE","student + teacher ","",NA,"Asia",0
"986","Eble",1,"Test score",5107,0.008,0.129,"Math","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2015","GxF",1,1,"students with high perceived ability ",0,"Table 8 Panel B Column 6","block FE","student + teacher ","",NA,"Asia",0
"573","Escardibul",1,"Test score",2083,-0.459223075133752,0.28504303326355,"Math","Heckman 2-step","Spain","Grade 9 to 12","Observational/Natural Experiment","2008","2008","GxF",0,0,".",0,"Table 2","school FE","student + teacher+ school characteristics","",NA,"Europe",0
"573","Escardibul",1,"Test score",2063,-0.556641079320772,0.351616655036055,"Math","Heckman 2-step","Spain","Grade 9 to 12","Observational/Natural Experiment","2008","2008","GxF",1,0,".",0,"Table 3","School + Student  FE","teacher characteristics","",NA,"Europe",0
"1","Evans",1,"Test score",1251,0.0240935396244242,0.0916104168229058,"Economics","OLS","USA","High school","Observational/Natural Experiment","1987","1987","GxF",1,0,".",0,"Table 3","no","Teacher + student characteristics","",NA,"North America",0
"535","Gong",1,"Test score",18202,0.024,0.046,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",0,0,"",0,"Table 3 Panel A Column 1","Subject + block FE","Student controls","",NA,"Asia",0
"535","Gong",1,"Test score",18202,0.183,0.052,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",0,0,"",0,"Table 3 Panel A Column 3","Subject + block FE","Student controls","",NA,"Asia",0
"535","Gong",1,"Test score",18202,0.2,0.051,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",0,0,"",0,"Table 3 Panel A Column 5","Subject + block FE","Student controls","",NA,"Asia",0
"535","Gong",1,"Test score",18202,-0.042,0.043,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",0,0,"",0,"Table 3 Panel A Column 5","Subject + block FE","Student controls","",NA,"Asia",0
"535","Gong",1,"Test score",18202,0.024,0.045,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",0,0,"",0,"Table 3 Panel B Column 1","Subject + block FE","student and teacher controls","",NA,"Asia",0
"535","Gong",1,"Test score",18202,0.182,0.051,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",0,0,"",0,"Table 3 Panel B Column 3","Subject + block FE","student and teacher controls","",NA,"Asia",0
"535","Gong",1,"Test score",18202,0.198,0.05,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",1,0,"",0,"Table 3 Panel B Column 5","Subject + block FE","student and teacher controls","",NA,"Asia",0
"535","Gong",1,"Test score",18202,-0.04,0.042,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",1,0,"",0,"Table 3 Panel B Column 5","Subject + block FE","student and teacher controls","",NA,"Asia",0
"535","Gong",1,"Test score",18202,0.154,0.051,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",1,0,"",0,"Table 5 Column 1","Subject + block FE","female student x teacher control + teacher + student controls","",NA,"Asia",0
"535","Gong",1,"Test score",7808,0.102,0.061,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",1,1,"mother has more than 9 years of education",0,"Table 8 Column 1","Subject + block FE","female student x teacher control + teacher + student controls","",NA,"Asia",0
"535","Gong",1,"Test score",10394,0.266,0.061,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",1,1,"mothr has less than 9 ears of education",0,"Table 8 Column 2","Subject + block FE","female student x teacher control + teacher + student controls","",NA,"Asia",0
"535","Gong",1,"Test score",16453,0.16,0.047,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",1,1,"ethnic majority",0,"Table 8 Column 3","Subject + block FE","female student x teacher control + teacher + student controls","",NA,"Asia",0
"535","Gong",1,"Test score",1749,0.458,0.142,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",1,1,"ethnic minority",0,"Table 8 Column 4","Subject + block FE","female student x teacher control + teacher + student controls","",NA,"Asia",0
"535","Gong",1,"Test score",14925,0.15,0.051,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",1,1,"living with parents",0,"Table 8 Column 5","Subject + block FE","female student x teacher control + teacher + student controls","",NA,"Asia",0
"535","Gong",1,"Test score",3277,0.349,0.085,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",1,1,"parents migrated out",0,"Table 8 Column 6","Subject + block FE","female student x teacher control + teacher + student controls","",NA,"Asia",0
"535","Gong",1,"Test score",18202,0.206,0.048,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",0,0,"",0,"Table B1 Column 1 ","classroom FE","student and teacher controls","",NA,"Asia",0
"535","Gong",1,"Test score",18202,0.232,0.06,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",1,0,"",0,"Table B3 Column 1 ","student + subject FE","teacher controls","",NA,"Asia",0
"535","Gong",1,"Test score",9036,0.152,0.066,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 7","Observational/Natural Experiment","2014","2014","GxF",1,0,"",0,"Table B4 Column 1 ","school + subject FE","student and teacher controls","",NA,"Asia",0
"535","Gong",1,"Test score",9166,0.23,0.077,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 9","Observational/Natural Experiment","2014","2014","GxF",1,0,"",0,"Table B4 Column 2","school + subject FE","student and teacher controls","",NA,"Asia",0
"535","Gong",1,"Test score",6095,0.034,0.055,"chinese ","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",0,0,"",1,"Table B6 Column 1","block FE","student and teacher controls","",NA,"Asia",0
"535","Gong",1,"Test score",6193,0.126,0.068,"math","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",0,0,"",1,"Table B6 Column 2","block FE","student and teacher controls","",NA,"Asia",0
"535","Gong",1,"Test score",5914,0.126,0.075,"english","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",0,0,"",1,"Table B6 Column 3","block FE","student and teacher controls","",NA,"Asia",0
"535","Gong",1,"Test score",21065,0.16,0.044,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",0,1,"nonrandom sample",1,"Table B11 Column 1","subject + block FE","student and teacher controls ","",NA,"Asia",0
"535","Gong",1,"Test score",21605,-0.106,0.039,"Chinese, Mathematics, English (pooled together, average effect)","OLS","China","Grade 7 and 9","Observational/Natural Experiment","2014","2014","GxF",0,1,"nonrandom sample",1,"Table B11 Column 1","subject + block FE","student and teacher controls ","",NA,"Asia",0
"585","Hermann",1,"Test score",NA,3e-04,0.0292742207411231,"Math and science","OLS","Belgium (Flemish Community)","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"high achievers",1,"Table A4 Column 6","student FE","Student + Teacher + Group characteristics","No",1,"Europe",0
"585","Hermann",1,"Test score",NA,0.08523,0.0665661325299886,"Math and science","OLS","Belgium (Flemish Community)","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"immigrant",1,"Table A8 Column 3","student FE","Student + Teacher + Group characteristics","No",2,"Europe",0
"585","Hermann",1,"Test score",NA,0.0584,0.0419848782301438,"Math and science","OLS","Belgium (Flemish Community)","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"low achievers",1,"Table A4 Column 3","student FE","Student + Teacher + Group characteristics","No",3,"Europe",0
"585","Hermann",1,"Test score",NA,0.0292,0.0261629509039023,"Math and science","OLS","Belgium (Flemish Community)","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"non-immigrant",1,"Table A8 Column 6","student FE","Student + Teacher + Group characteristics","No",4,"Europe",0
"585","Hermann",1,"Test score",NA,0.0313,0.0282285316656747,"Math and science","OLS","Belgium (Flemish Community)","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"owns few books",1,"Table A6 Column 3","student FE","Student + Teacher + Group characteristics","No",5,"Europe",0
"585","Hermann",1,"Test score",NA,0.0319,0.0410162163052615,"Math and science","OLS","Belgium (Flemish Community)","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"owns many books",1,"Table A6 Column 6","student FE","Student + Teacher + Group characteristics","No",6,"Europe",0
"585","Hermann",1,"Test score",NA,0.0535,0.0291358885225764,"Math and science","OLS","Bosnia and Herzegovina","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"high achievers",1,"Table A5 Column 6","student FE","Student + Teacher + Group characteristics","No",7,"Europe",0
"585","Hermann",1,"Test score",NA,0.01322,0.0410001219510381,"Math and science","OLS","Bosnia and Herzegovina","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"immigrant",1,"Table A9 Column 3","student FE","Student + Teacher + Group characteristics","No",8,"Europe",0
"585","Hermann",1,"Test score",NA,0.00633,0.031976553910639,"Math and science","OLS","Bosnia and Herzegovina","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"low achievers",1,"Table A5 Column 3","student FE","Student + Teacher + Group characteristics","No",9,"Europe",0
"585","Hermann",1,"Test score",NA,0.0359,0.0253899586451022,"Math and science","OLS","Bosnia and Herzegovina","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"non-immigrant",1,"Table A9 Column 6","student FE","Student + Teacher + Group characteristics","No",10,"Europe",0
"585","Hermann",1,"Test score",NA,0.0184,0.0286379119350556,"Math and science","OLS","Bosnia and Herzegovina","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"owns few books",1,"Table A7 Column 3","student FE","Student + Teacher + Group characteristics","No",11,"Europe",0
"585","Hermann",1,"Test score",NA,0.0655,0.033906341589738,"Math and science","OLS","Bosnia and Herzegovina","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"owns many books",1,"Table A7 Column 6","student FE","Student + Teacher + Group characteristics","No",12,"Europe",0
"585","Hermann",1,"Test score",NA,-0.0513,0.037158713648349,"Math and science","OLS","Bulgaria","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"high achievers",1,"Table A5 Column 6","student FE","Student + Teacher + Group characteristics","No",13,"Europe",0
"585","Hermann",1,"Test score",NA,-0.01529,0.0371570989179726,"Math and science","OLS","Bulgaria","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"low achievers",1,"Table A5 Column 3","student FE","Student + Teacher + Group characteristics","No",14,"Europe",0
"585","Hermann",1,"Test score",NA,-0.02826,0.0391675886416307,"Math and science","OLS","Bulgaria","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"owns few books",1,"Table A7 Column 3","student FE","Student + Teacher + Group characteristics","No",15,"Europe",0
"585","Hermann",1,"Test score",NA,-0.0277,0.040058582101717,"Math and science","OLS","Bulgaria","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"owns many books",1,"Table A7 Column 6","student FE","Student + Teacher + Group characteristics","No",16,"Europe",0
"585","Hermann",1,"Test score",NA,-0.01727,0.0308058436014987,"Math and science","OLS","Czech Republic","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"high achievers",1,"Table A5 Column 6","student FE","Student + Teacher + Group characteristics","No",17,"Europe",0
"585","Hermann",1,"Test score",NA,0.01565,0.0267860038079591,"Math and science","OLS","Czech Republic","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"low achievers",1,"Table A5 Column 3","student FE","Student + Teacher + Group characteristics","No",18,"Europe",0
"585","Hermann",1,"Test score",NA,0.00851,0.0236921928069143,"Math and science","OLS","Czech Republic","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"owns few books",1,"Table A7 Column 3","student FE","Student + Teacher + Group characteristics","No",19,"Europe",0
"585","Hermann",1,"Test score",NA,-0.02345,0.032886623420473,"Math and science","OLS","Czech Republic","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"owns many books",1,"Table A7 Column 6","student FE","Student + Teacher + Group characteristics","No",20,"Europe",0
"585","Hermann",1,"Test score",NA,-0.02919,0.0199809909664161,"Math and science","OLS","England","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"high achievers",1,"Table A4 Column 6","student FE","Student + Teacher + Group characteristics","No",21,"Europe",0
"585","Hermann",1,"Test score",NA,0.0506,0.0306243367275113,"Math and science","OLS","England","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"immigrant",1,"Table A8 Column 3","student FE","Student + Teacher + Group characteristics","No",22,"Europe",0
"585","Hermann",1,"Test score",NA,0.0328,0.0235076583265965,"Math and science","OLS","England","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"low achievers",1,"Table A4 Column 3","student FE","Student + Teacher + Group characteristics","No",23,"Europe",0
"585","Hermann",1,"Test score",NA,0.02933,0.0174668256990216,"Math and science","OLS","England","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"non-immigrant",1,"Table A8 Column 6","student FE","Student + Teacher + Group characteristics","No",24,"Europe",0
"585","Hermann",1,"Test score",NA,0.02888,0.0198698263706556,"Math and science","OLS","England","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"owns few books",1,"Table A6 Column 3","student FE","Student + Teacher + Group characteristics","No",25,"Europe",0
"585","Hermann",1,"Test score",NA,0.0502,0.0214979068748564,"Math and science","OLS","England","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"owns many books",1,"Table A6 Column 6","student FE","Student + Teacher + Group characteristics","No",26,"Europe",0
"585","Hermann",1,"Test score",NA,-0.0059,0.0405889147428211,"Math and science","OLS","Estonia","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"high achievers",1,"Table A5 Column 6","student FE","Student + Teacher + Group characteristics","No",27,"Europe",0
"585","Hermann",1,"Test score",NA,0.0153,0.0595788553095811,"Math and science","OLS","Estonia","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"immigrant",1,"Table A9 Column 3","student FE","Student + Teacher + Group characteristics","No",28,"Europe",0
"585","Hermann",1,"Test score",NA,0.0099,0.0434337426432492,"Math and science","OLS","Estonia","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"low achievers",1,"Table A5 Column 3","student FE","Student + Teacher + Group characteristics","No",29,"Europe",0
"585","Hermann",1,"Test score",NA,0.0021,0.0343700450974391,"Math and science","OLS","Estonia","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"non-immigrant",1,"Table A9 Column 6","student FE","Student + Teacher + Group characteristics","No",30,"Europe",0
"585","Hermann",1,"Test score",NA,0.02311,0.0392045915678253,"Math and science","OLS","Estonia","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"owns few books",1,"Table A7 Column 3","student FE","Student + Teacher + Group characteristics","No",31,"Europe",0
"585","Hermann",1,"Test score",NA,-0.0155,0.0404882699062333,"Math and science","OLS","Estonia","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"owns many books",1,"Table A7 Column 6","student FE","Student + Teacher + Group characteristics","No",32,"Europe",0
"585","Hermann",1,"Test score",NA,-0.008,0.021875328568961,"Math and science","OLS","Finland","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"high achievers",1,"Table A4 Column 6","student FE","Student + Teacher + Group characteristics","No",33,"Europe",0
"585","Hermann",1,"Test score",NA,0.0406,0.0298600066979229,"Math and science","OLS","Finland","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"low achievers",1,"Table A4 Column 3","student FE","Student + Teacher + Group characteristics","No",34,"Europe",0
"585","Hermann",1,"Test score",NA,-0.001739,0.0253931093015408,"Math and science","OLS","Finland","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"owns few books",1,"Table A6 Column 3","student FE","Student + Teacher + Group characteristics","No",35,"Europe",0
"585","Hermann",1,"Test score",NA,0.03044,0.024682990094395,"Math and science","OLS","Finland","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"owns many books",1,"Table A6 Column 6","student FE","Student + Teacher + Group characteristics","No",36,"Europe",0
"585","Hermann",1,"Test score",NA,0.016234,0.0139560596158085,"Math and science","OLS","Hungary","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"high achievers",1,"Table A5 Column 6","student FE","Student + Teacher + Group characteristics","No",37,"Europe",0
"585","Hermann",1,"Test score",NA,0.01437,0.0159154013458662,"Math and science","OLS","Hungary","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"low achievers",1,"Table A5 Column 3","student FE","Student + Teacher + Group characteristics","No",38,"Europe",0
"585","Hermann",1,"Test score",NA,0.01306,0.0141675685987399,"Math and science","OLS","Hungary","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"owns few books",1,"Table A7 Column 3","student FE","Student + Teacher + Group characteristics","No",39,"Europe",0
"585","Hermann",1,"Test score",NA,0.016981,0.016401524319404,"Math and science","OLS","Hungary","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"owns many books",1,"Table A7 Column 6","student FE","Student + Teacher + Group characteristics","No",40,"Europe",0
"585","Hermann",1,"Test score",NA,-0.0186,0.0456898238123108,"Math and science","OLS","Latvia","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"high achievers",1,"Table A5 Column 6","student FE","Student + Teacher + Group characteristics","No",41,"Europe",0
"585","Hermann",1,"Test score",NA,-0.017241,0.0604923962163841,"Math and science","OLS","Latvia","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"immigrant",1,"Table A9 Column 3","student FE","Student + Teacher + Group characteristics","No",42,"Europe",0
"585","Hermann",1,"Test score",NA,0.01086,0.0461183260754334,"Math and science","OLS","Latvia","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"low achievers",1,"Table A5 Column 3","student FE","Student + Teacher + Group characteristics","No",43,"Europe",0
"585","Hermann",1,"Test score",NA,-0.00962,0.0393970811101533,"Math and science","OLS","Latvia","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"non-immigrant",1,"Table A9 Column 6","student FE","Student + Teacher + Group characteristics","No",44,"Europe",0
"585","Hermann",1,"Test score",NA,-0.0186,0.0390231982287459,"Math and science","OLS","Latvia","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"owns few books",1,"Table A7 Column 3","student FE","Student + Teacher + Group characteristics","No",45,"Europe",0
"585","Hermann",1,"Test score",NA,0.01236,0.0595769250633163,"Math and science","OLS","Latvia","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"owns many books",1,"Table A7 Column 6","student FE","Student + Teacher + Group characteristics","No",46,"Europe",0
"585","Hermann",1,"Test score",NA,-0.00983,0.0188223271674891,"Math and science","OLS","Lithuania","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"high achievers",1,"Table A5 Column 6","student FE","Student + Teacher + Group characteristics","No",47,"Europe",0
"585","Hermann",1,"Test score",NA,0.01562,0.0235773196101677,"Math and science","OLS","Lithuania","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"low achievers",1,"Table A5 Column 3","student FE","Student + Teacher + Group characteristics","No",48,"Europe",0
"585","Hermann",1,"Test score",NA,2e-04,0.0190031576323515,"Math and science","OLS","Lithuania","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"owns few books",1,"Table A7 Column 3","student FE","Student + Teacher + Group characteristics","No",49,"Europe",0
"585","Hermann",1,"Test score",NA,0.0157,0.0261038311364443,"Math and science","OLS","Lithuania","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"owns many books",1,"Table A7 Column 6","student FE","Student + Teacher + Group characteristics","No",50,"Europe",0
"585","Hermann",1,"Test score",NA,0.0134,0.0225499445675594,"Math and science","OLS","Macedonia","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"high achievers",1,"Table A5 Column 6","student FE","Student + Teacher + Group characteristics","No",51,"Europe",0
"585","Hermann",1,"Test score",NA,0.01822,0.0219965906449159,"Math and science","OLS","Macedonia","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"low achievers",1,"Table A5 Column 3","student FE","Student + Teacher + Group characteristics","No",52,"Europe",0
"585","Hermann",1,"Test score",NA,0.0134,0.0225219892549482,"Math and science","OLS","Macedonia","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"owns few books",1,"Table A7 Column 3","student FE","Student + Teacher + Group characteristics","No",53,"Europe",0
"585","Hermann",1,"Test score",NA,0.0117,0.0220227155455452,"Math and science","OLS","Macedonia","Grade 8","Observational/Natural Experiment","2007","2007","GxF - BxF",1,1,"owns many books",1,"Table A7 Column 6","student FE","Student + Teacher + Group characteristics","No",54,"Europe",0
"585","Hermann",1,"Test score",NA,-0.0089,0.0413923906050375,"Math and science","OLS","Netherlands","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"high achievers",1,"Table A4 Column 6","student FE","Student + Teacher + Group characteristics","No",55,"Europe",0
"585","Hermann",1,"Test score",NA,0.0365,0.067953513522113,"Math and science","OLS","Netherlands","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"immigrant",1,"Table A8 Column 3","student FE","Student + Teacher + Group characteristics","No",56,"Europe",0
"585","Hermann",1,"Test score",NA,0.0546,0.0417900705909909,"Math and science","OLS","Netherlands","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"low achievers",1,"Table A4 Column 3","student FE","Student + Teacher + Group characteristics","No",57,"Europe",0
"585","Hermann",1,"Test score",NA,0.0288,0.0316812247238013,"Math and science","OLS","Netherlands","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"non-immigrant",1,"Table A8 Column 6","student FE","Student + Teacher + Group characteristics","No",58,"Europe",0
"585","Hermann",1,"Test score",NA,0.04484,0.0418001196170537,"Math and science","OLS","Netherlands","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"owns few books",1,"Table A6 Column 3","student FE","Student + Teacher + Group characteristics","No",59,"Europe",0
"585","Hermann",1,"Test score",NA,0.00754,0.0433553918215486,"Math and science","OLS","Netherlands","Grade 8","Observational/Natural Experiment","2003","2003","GxF - BxF",1,1,"owns many books",1,"Table A6 Column 6","student FE","Student + Teacher + Group characteristics","No",60,"Europe",0
"585","Hermann",1,"Test score",NA,-0.036213,0.0424340665032236,"Math and science","OLS","Norway","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"high achievers",1,"Table A4 Column 6","student FE","Student + Teacher + Group characteristics","No",61,"Europe",0
"585","Hermann",1,"Test score",NA,0.172,0.0610803569079291,"Math and science","OLS","Norway","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"immigrant",1,"Table A8 Column 3","student FE","Student + Teacher + Group characteristics","No",62,"Europe",0
"585","Hermann",1,"Test score",NA,0.0155,0.0412972154024941,"Math and science","OLS","Norway","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"low achievers",1,"Table A4 Column 3","student FE","Student + Teacher + Group characteristics","No",63,"Europe",0
"585","Hermann",1,"Test score",NA,-0.0427,0.0365580360522827,"Math and science","OLS","Norway","Grade 8","Observational/Natural Experiment","2011","2011","GxF - BxF",1,1,"non-immigrant",1,"Table A8 Column 6","student FE","Student + Teacher + Group characteristics","No",64,"Europe",0
